date,market_id,channel,sessions,quote_starts,bookings,media_spend,tracking_quality_pct
2026-02-24,M016,Organic Search,3165,633,127,55,97.5
2026-02-24,M016,Direct,5102,1071,278,283,89.7
2026-02-24,M016,Email,4587,826,322,71,95.7
2026-02-24,M016,Affiliate,6589,1384,471,534,78.3
2026-02-24,M017,Paid Search,3053,641,173,7314,79.2
2026-02-24,M017,Organic Search,5851,1287,232,642,97.0
2026-02-24,M017,Direct,2893,318,60,359,97.0
2026-02-24,M017,Email,4633,602,217,590,95.9
2026-02-24,M017,Affiliate,5220,626,175,811,80.0
2026-02-24,M018,Paid Search,4625,601,144,1115,90.9
2026-02-24,M018,Organic Search,6624,1259,252,645,95.6
2026-02-24,M018,Direct,5562,556,122,897,81.4
2026-02-24,M018,Email,6498,585,111,525,96.8
2026-02-24,M018,Affiliate,6756,1486,267,759,94.8
2026-02-24,M019,Paid Search,4808,433,100,6226,78.5
2026-02-24,M019,Organic Search,1966,177,62,504,83.2
2026-02-24,M019,Direct,6163,1171,363,434,80.0
2026-02-24,M019,Email,1070,96,31,631,95.1
2026-02-24,M019,Affiliate,4686,703,267,660,92.2
2026-02-24,M020,Paid Search,2232,424,98,4916,90.9
2026-02-24,M020,Organic Search,3481,592,118,547,90.4
2026-02-24,M020,Direct,5944,713,242,457,89.5
2026-02-24,M020,Email,2323,465,112,607,81.6
2026-02-24,M020,Affiliate,2028,385,92,775,86.1
2026-02-25,M001,Paid Search,6706,1006,292,963,92.9
2026-02-25,M001,Organic Search,5700,1197,479,286,97.2
2026-02-25,M001,Direct,1853,389,93,283,93.3
2026-02-25,M001,Email,2920,642,231,885,95.1
2026-02-25,M001,Affiliate,3426,274,85,883,97.8
2026-02-25,M002,Paid Search,5274,1002,261,3710,90.3
2026-02-25,M002,Organic Search,3724,559,140,378,96.7
2026-02-25,M002,Direct,3128,282,96,626,98.5
2026-02-25,M002,Email,5859,1055,422,416,84.0
2026-02-25,M002,Affiliate,745,67,22,639,82.2
2026-02-25,M003,Paid Search,5492,1043,323,6007,88.1
2026-02-25,M003,Organic Search,1858,260,65,797,79.5
2026-02-25,M003,Direct,2858,486,199,570,88.7
2026-02-25,M003,Email,2526,303,106,163,90.2
2026-02-25,M003,Affiliate,6430,1222,330,220,79.1
2026-02-25,M004,Paid Search,6368,1146,275,1169,98.1
2026-02-25,M004,Organic Search,3110,404,85,211,98.8
2026-02-25,M004,Direct,6707,939,178,893,93.5
2026-02-25,M004,Email,2116,444,182,253,98.0
2026-02-25,M004,Affiliate,5570,891,223,871,93.9
2026-02-25,M005,Paid Search,4664,653,215,4976,96.1
2026-02-25,M005,Organic Search,692,97,38,505,90.9
2026-02-25,M005,Direct,4129,495,198,806,89.4
2026-02-25,M005,Email,3946,552,188,682,95.1
2026-02-25,M005,Affiliate,4392,571,114,309,90.7
2026-02-25,M006,Paid Search,3270,589,135,6663,97.8
2026-02-25,M006,Organic Search,6918,1384,457,744,82.0
2026-02-25,M006,Direct,1976,415,137,117,82.6
2026-02-25,M006,Email,649,136,50,798,86.5
2026-02-25,M006,Affiliate,5879,764,222,102,91.1
2026-02-25,M007,Paid Search,1077,183,77,3352,79.2
2026-02-25,M007,Organic Search,6697,1138,273,162,92.2
2026-02-25,M007,Direct,4855,631,158,796,95.9
2026-02-25,M007,Email,821,172,55,36,87.7
2026-02-25,M007,Affiliate,5721,1087,261,228,95.5
2026-02-25,M008,Paid Search,2495,299,99,5816,89.8
2026-02-25,M008,Organic Search,5144,566,119,459,94.2
2026-02-25,M008,Direct,7075,708,184,471,82.7
2026-02-25,M008,Email,6578,658,270,840,97.4
2026-02-25,M008,Affiliate,2866,459,96,404,83.3
2026-02-25,M009,Paid Search,2430,535,134,4556,85.1
2026-02-25,M009,Organic Search,6081,730,212,210,85.3
2026-02-25,M009,Direct,5354,1017,285,492,93.3
2026-02-25,M009,Email,1868,205,55,579,83.0
2026-02-25,M009,Affiliate,4656,931,186,780,93.7
2026-02-25,M010,Paid Search,5272,844,219,4026,94.0
2026-02-25,M010,Organic Search,2878,518,176,518,78.4
2026-02-25,M010,Direct,3373,506,106,359,89.5
2026-02-25,M010,Email,1695,220,64,679,78.5
2026-02-25,M010,Affiliate,3346,669,181,341,90.3
2026-02-25,M011,Paid Search,3445,517,140,975,90.6
2026-02-25,M011,Organic Search,4227,550,110,36,87.1
2026-02-25,M011,Direct,5816,756,227,248,95.1
2026-02-25,M011,Email,4193,713,235,849,94.0
2026-02-25,M011,Affiliate,1240,124,32,564,92.9
2026-02-25,M012,Paid Search,4799,912,246,6019,87.2
2026-02-25,M012,Organic Search,1282,231,79,3,83.4
2026-02-25,M012,Direct,5331,1120,246,371,96.2
2026-02-25,M012,Email,5895,1179,307,52,95.3
2026-02-25,M012,Affiliate,639,77,18,306,83.5
2026-02-25,M013,Paid Search,6129,1042,438,2091,82.1
2026-02-25,M013,Organic Search,3140,377,87,377,90.8
2026-02-25,M013,Direct,3931,708,135,711,96.9
2026-02-25,M013,Email,5120,922,194,92,78.2
2026-02-25,M013,Affiliate,5333,747,202,447,86.2
2026-02-25,M014,Paid Search,4886,684,274,2203,94.1
2026-02-25,M014,Organic Search,4262,682,191,660,82.1
2026-02-25,M014,Direct,6143,921,276,816,94.7
2026-02-25,M014,Email,2260,203,71,245,88.4
2026-02-25,M014,Affiliate,5440,490,162,183,91.1
2026-02-25,M015,Paid Search,7138,1285,360,4071,80.3
2026-02-25,M015,Organic Search,4668,840,286,496,93.6
2026-02-25,M015,Direct,5004,701,161,880,97.5
2026-02-25,M015,Email,3057,489,166,152,81.0
2026-02-25,M015,Affiliate,829,99,21,289,95.3
2026-02-25,M016,Paid Search,1014,172,52,4533,96.7
2026-02-25,M016,Organic Search,2127,425,174,175,97.1
2026-02-25,M016,Direct,2005,241,55,572,85.9
2026-02-25,M016,Email,4304,387,108,295,91.0
2026-02-25,M016,Affiliate,5826,990,188,560,88.6
2026-02-25,M017,Paid Search,4270,384,88,2294,83.9
2026-02-25,M017,Organic Search,5518,883,353,297,97.1
2026-02-25,M017,Direct,7083,1275,332,614,79.5
2026-02-25,M017,Email,5765,1153,323,862,95.5
2026-02-25,M017,Affiliate,7039,1197,215,339,98.2
2026-02-25,M018,Paid Search,4255,596,185,6176,85.2
2026-02-25,M018,Organic Search,3382,541,124,319,92.4
2026-02-25,M018,Direct,4709,753,203,748,84.9
2026-02-25,M018,Email,2263,430,138,333,78.7
2026-02-25,M018,Affiliate,855,188,38,79,79.8
2026-02-25,M019,Paid Search,2121,339,68,1667,88.9
2026-02-25,M019,Organic Search,6383,1085,239,602,94.5
2026-02-25,M019,Direct,4375,481,178,392,96.0
2026-02-25,M019,Email,4894,881,194,380,97.2
2026-02-25,M019,Affiliate,4019,764,298,893,95.6
2026-02-25,M020,Paid Search,1834,367,88,1115,78.9
2026-02-25,M020,Organic Search,6423,1285,244,56,94.8
2026-02-25,M020,Direct,1713,360,122,396,82.0
2026-02-25,M020,Email,6234,623,181,577,78.8
2026-02-25,M020,Affiliate,6551,1114,201,416,79.5
2026-02-26,M001,Paid Search,4567,868,321,4389,85.1
2026-02-26,M001,Organic Search,1548,263,89,292,91.2
2026-02-26,M001,Direct,2153,452,154,688,81.7
2026-02-26,M001,Email,4763,714,271,92,92.5
2026-02-26,M001,Affiliate,2189,350,133,365,92.0
2026-02-26,M002,Paid Search,7052,846,186,6807,97.4
2026-02-26,M002,Organic Search,6397,640,198,200,97.3
2026-02-26,M002,Direct,4349,739,133,266,82.8
2026-02-26,M002,Email,874,175,39,278,81.0
2026-02-26,M002,Affiliate,2265,294,62,105,94.8
2026-02-26,M003,Paid Search,1787,304,103,1621,94.9
2026-02-26,M003,Organic Search,2495,399,136,118,94.1
2026-02-26,M003,Direct,732,95,37,657,80.7
2026-02-26,M003,Email,7009,841,336,416,81.4
2026-02-26,M003,Affiliate,3698,555,183,715,78.8
2026-02-26,M004,Paid Search,1446,174,45,1426,97.4
2026-02-26,M004,Organic Search,460,74,21,135,78.5
2026-02-26,M004,Direct,6118,857,309,397,87.0
2026-02-26,M004,Email,6935,1040,229,633,83.8
2026-02-26,M004,Affiliate,6077,1155,381,366,83.4
2026-02-26,M005,Paid Search,2743,302,76,1942,91.9
2026-02-26,M005,Organic Search,3375,641,218,343,84.0
2026-02-26,M005,Direct,7177,646,129,215,80.3
2026-02-26,M005,Email,4272,598,173,651,91.9
2026-02-26,M005,Affiliate,5260,526,184,525,84.3
2026-02-26,M006,Paid Search,6177,1112,456,3537,86.3
2026-02-26,M006,Organic Search,490,49,15,637,80.9
2026-02-26,M006,Direct,6963,1253,238,817,88.7
2026-02-26,M006,Email,6516,521,141,76,95.3
2026-02-26,M006,Affiliate,5179,984,207,766,94.6
2026-02-26,M007,Paid Search,1094,109,39,6818,98.7
2026-02-26,M007,Organic Search,3678,736,147,729,83.8
2026-02-26,M007,Direct,3401,408,159,0,78.3
2026-02-26,M007,Email,1327,279,98,477,78.3
2026-02-26,M007,Affiliate,4506,676,223,747,88.4
2026-02-26,M008,Paid Search,1597,160,48,1302,97.1
2026-02-26,M008,Organic Search,6321,948,246,181,97.1
2026-02-26,M008,Direct,6128,490,88,444,83.0
2026-02-26,M008,Email,7112,996,388,803,78.7
2026-02-26,M008,Affiliate,573,97,39,819,83.9
2026-02-26,M009,Paid Search,4915,442,150,8006,91.0
2026-02-26,M009,Organic Search,3462,519,99,486,96.5
2026-02-26,M009,Direct,5917,1124,450,302,92.1
2026-02-26,M009,Email,1240,211,72,631,85.6
2026-02-26,M009,Affiliate,1336,200,66,625,81.7
2026-02-26,M010,Paid Search,4661,699,168,7491,88.7
2026-02-26,M010,Organic Search,5161,929,344,857,89.8
2026-02-26,M010,Direct,3305,331,66,470,78.3
2026-02-26,M010,Email,6998,1330,519,401,82.7
2026-02-26,M010,Affiliate,6271,1066,224,306,78.5
2026-02-26,M011,Paid Search,4164,916,376,4408,97.4
2026-02-26,M011,Organic Search,6769,880,273,563,90.3
2026-02-26,M011,Direct,1614,178,46,888,91.6
2026-02-26,M011,Email,5859,762,274,780,85.7
2026-02-26,M011,Affiliate,3216,708,290,875,84.7
2026-02-26,M012,Paid Search,3522,634,216,2555,90.2
2026-02-26,M012,Organic Search,3573,679,244,628,87.4
2026-02-26,M012,Direct,3398,306,98,756,85.7
2026-02-26,M012,Email,5251,945,284,337,82.7
2026-02-26,M012,Affiliate,2474,495,188,758,82.8
2026-02-26,M013,Paid Search,4104,575,109,3609,87.8
2026-02-26,M013,Organic Search,5219,678,149,77,84.8
2026-02-26,M013,Direct,6248,1312,380,52,79.0
2026-02-26,M013,Email,4763,572,223,44,91.2
2026-02-26,M013,Affiliate,5391,863,216,149,94.3
2026-02-26,M014,Paid Search,1951,215,82,2328,89.0
2026-02-26,M014,Organic Search,2719,353,88,752,79.7
2026-02-26,M014,Direct,2580,232,46,364,94.8
2026-02-26,M014,Email,6219,746,172,533,94.8
2026-02-26,M014,Affiliate,1533,322,81,477,95.5
2026-02-26,M015,Paid Search,5851,995,308,3828,79.9
2026-02-26,M015,Organic Search,2542,407,171,387,97.3
2026-02-26,M015,Direct,3185,478,186,35,88.9
2026-02-26,M015,Email,4378,482,130,735,97.0
2026-02-26,M015,Affiliate,6297,819,197,876,87.5
2026-02-26,M016,Paid Search,2007,442,141,4389,86.3
2026-02-26,M016,Organic Search,2942,588,123,775,84.7
2026-02-26,M016,Direct,5126,1025,267,282,95.1
2026-02-26,M016,Email,4040,808,178,611,80.2
2026-02-26,M016,Affiliate,3659,732,154,779,93.4
2026-02-26,M017,Paid Search,2116,360,101,5850,84.8
2026-02-26,M017,Organic Search,5946,595,173,425,80.0
2026-02-26,M017,Direct,3471,347,90,700,92.9
2026-02-26,M017,Email,6863,1167,490,510,83.2
2026-02-26,M017,Affiliate,1246,249,75,171,83.5
2026-02-26,M018,Paid Search,957,124,29,1627,87.1
2026-02-26,M018,Organic Search,3715,409,119,370,94.2
2026-02-26,M018,Direct,3751,713,150,144,79.5
2026-02-26,M018,Email,6022,964,212,821,83.1
2026-02-26,M018,Affiliate,1085,109,26,521,90.5
2026-02-26,M019,Paid Search,2473,519,208,1646,91.5
2026-02-26,M019,Organic Search,2922,438,180,437,79.9
2026-02-26,M019,Direct,4540,908,236,141,98.9
2026-02-26,M019,Email,1577,315,76,268,83.3
2026-02-26,M019,Affiliate,6302,1260,403,97,91.1
2026-02-26,M020,Paid Search,4072,407,134,7577,92.0
2026-02-26,M020,Organic Search,5459,819,205,866,85.8
2026-02-26,M020,Direct,5337,1014,183,531,95.9
2026-02-26,M020,Email,1449,188,64,144,90.3
2026-02-26,M020,Affiliate,3836,307,89,728,85.0
2026-02-27,M001,Paid Search,930,130,53,5404,82.9
2026-02-27,M001,Organic Search,947,142,28,247,92.0
2026-02-27,M001,Direct,3068,522,125,332,97.0
2026-02-27,M001,Email,6763,1420,454,60,95.2
2026-02-27,M001,Affiliate,3290,428,133,383,78.9
2026-02-27,M002,Paid Search,5164,620,223,1555,90.9
2026-02-27,M002,Organic Search,5291,1058,243,713,89.1
2026-02-27,M002,Direct,3586,502,211,73,79.0
2026-02-27,M002,Email,2516,554,211,275,93.0
2026-02-27,M002,Affiliate,4616,785,173,759,91.4
2026-02-27,M003,Paid Search,603,90,33,3987,88.7
2026-02-27,M003,Organic Search,2099,357,79,403,78.7
2026-02-27,M003,Direct,3570,571,234,803,90.2
2026-02-27,M003,Email,4374,394,106,579,89.8
2026-02-27,M003,Affiliate,2394,239,45,689,85.4
2026-02-27,M004,Paid Search,1905,229,60,2089,93.9
2026-02-27,M004,Organic Search,739,140,45,6,89.1
2026-02-27,M004,Direct,1255,201,82,711,94.5
2026-02-27,M004,Email,6226,1370,466,72,98.3
2026-02-27,M004,Affiliate,1731,329,128,418,88.1
2026-02-27,M005,Paid Search,4234,762,267,3947,91.5
2026-02-27,M005,Organic Search,5141,411,136,596,84.3
2026-02-27,M005,Direct,2590,466,117,760,80.0
2026-02-27,M005,Email,1452,218,76,754,79.4
2026-02-27,M005,Affiliate,6527,653,157,768,98.0
2026-02-27,M006,Paid Search,3805,495,139,1821,93.8
2026-02-27,M006,Organic Search,7061,1553,559,601,88.6
2026-02-27,M006,Direct,3149,441,172,716,83.6
2026-02-27,M006,Email,7070,566,232,840,79.7
2026-02-27,M006,Affiliate,4651,558,229,501,91.6
2026-02-27,M007,Paid Search,1242,174,63,3564,84.4
2026-02-27,M007,Organic Search,3706,778,311,874,79.4
2026-02-27,M007,Direct,6484,713,178,185,96.4
2026-02-27,M007,Email,4984,797,287,80,96.6
2026-02-27,M007,Affiliate,3539,566,232,654,81.6
2026-02-27,M008,Paid Search,6895,1241,484,1925,88.5
2026-02-27,M008,Organic Search,4502,765,291,123,86.4
2026-02-27,M008,Direct,596,89,21,818,82.3
2026-02-27,M008,Email,4524,633,247,218,86.6
2026-02-27,M008,Affiliate,3603,576,144,356,90.1
2026-02-27,M009,Paid Search,3878,698,251,3863,94.3
2026-02-27,M009,Organic Search,2399,264,66,161,83.2
2026-02-27,M009,Direct,2817,592,184,613,78.2
2026-02-27,M009,Email,5495,550,105,198,82.2
2026-02-27,M009,Affiliate,3910,743,193,571,94.3
2026-02-27,M010,Paid Search,5529,1051,242,3832,84.2
2026-02-27,M010,Organic Search,1109,133,52,813,82.6
2026-02-27,M010,Direct,3155,347,90,334,82.4
2026-02-27,M010,Email,2676,375,128,435,83.2
2026-02-27,M010,Affiliate,5519,717,136,408,97.6
2026-02-27,M011,Paid Search,5876,1175,212,7874,84.3
2026-02-27,M011,Organic Search,4883,439,145,308,98.8
2026-02-27,M011,Direct,1752,298,86,516,90.9
2026-02-27,M011,Email,2586,362,116,374,81.3
2026-02-27,M011,Affiliate,1794,359,126,39,86.8
2026-02-27,M012,Paid Search,3550,639,147,2832,82.3
2026-02-27,M012,Organic Search,2127,340,95,275,80.8
2026-02-27,M012,Direct,4264,853,213,775,92.4
2026-02-27,M012,Email,1779,231,72,352,96.4
2026-02-27,M012,Affiliate,4065,569,154,633,91.1
2026-02-27,M013,Paid Search,1981,376,98,2159,92.4
2026-02-27,M013,Organic Search,4555,547,131,749,88.5
2026-02-27,M013,Direct,5278,897,287,282,81.5
2026-02-27,M013,Email,2743,274,66,397,80.6
2026-02-27,M013,Affiliate,1889,340,61,20,81.4
2026-02-27,M014,Paid Search,7191,1007,312,3280,95.9
2026-02-27,M014,Organic Search,2864,544,212,855,88.3
2026-02-27,M014,Direct,501,65,22,220,84.4
2026-02-27,M014,Email,4511,586,147,227,95.4
2026-02-27,M014,Affiliate,7066,1555,358,787,84.9
2026-02-27,M015,Paid Search,4883,830,315,4195,93.9
2026-02-27,M015,Organic Search,5277,1003,421,704,84.8
2026-02-27,M015,Direct,4203,378,117,867,82.0
2026-02-27,M015,Email,802,136,53,462,91.0
2026-02-27,M015,Affiliate,6099,671,282,687,83.0
2026-02-27,M016,Paid Search,993,159,60,6462,95.8
2026-02-27,M016,Organic Search,4226,845,203,71,82.5
2026-02-27,M016,Direct,4634,927,232,140,80.6
2026-02-27,M016,Email,2429,510,163,746,84.6
2026-02-27,M016,Affiliate,3836,537,124,758,83.7
2026-02-27,M017,Paid Search,6368,1337,521,4357,98.8
2026-02-27,M017,Organic Search,5453,818,270,684,90.3
2026-02-27,M017,Direct,2115,360,68,426,79.4
2026-02-27,M017,Email,4285,728,269,96,90.7
2026-02-27,M017,Affiliate,537,70,28,612,81.2
2026-02-27,M018,Paid Search,2062,351,98,3875,84.1
2026-02-27,M018,Organic Search,2292,321,122,890,90.3
2026-02-27,M018,Direct,6790,1154,381,573,91.3
2026-02-27,M018,Email,3757,526,105,590,90.9
2026-02-27,M018,Affiliate,5123,512,97,91,91.3
2026-02-27,M019,Paid Search,4910,884,186,7330,84.5
2026-02-27,M019,Organic Search,2666,347,142,271,83.6
2026-02-27,M019,Direct,3993,759,190,429,88.4
2026-02-27,M019,Email,955,153,38,798,98.3
2026-02-27,M019,Affiliate,5877,705,162,829,93.8
2026-02-27,M020,Paid Search,3717,372,123,5657,82.6
2026-02-27,M020,Organic Search,3386,576,115,560,84.0
2026-02-27,M020,Direct,799,144,56,414,80.8
2026-02-27,M020,Email,968,106,33,853,85.1
2026-02-27,M020,Affiliate,2545,509,148,820,86.6
2026-02-28,M001,Paid Search,6176,865,329,7674,90.0
2026-02-28,M001,Organic Search,1841,331,86,898,79.8
2026-02-28,M001,Direct,6519,1173,270,306,85.7
2026-02-28,M001,Email,3914,470,136,872,92.8
2026-02-28,M001,Affiliate,775,93,30,870,97.1
2026-02-28,M002,Paid Search,5213,469,164,4837,87.0
2026-02-28,M002,Organic Search,6812,749,232,25,82.5
2026-02-28,M002,Direct,3268,523,194,300,97.3
2026-02-28,M002,Email,653,111,28,870,92.6
2026-02-28,M002,Affiliate,1657,331,106,844,95.3
2026-02-28,M003,Paid Search,5052,758,311,3540,84.0
2026-02-28,M003,Organic Search,6138,859,301,222,82.1
2026-02-28,M003,Direct,1108,100,30,669,79.7
2026-02-28,M003,Email,5941,475,181,327,91.7
2026-02-28,M003,Affiliate,5468,930,307,461,87.2
2026-02-28,M004,Paid Search,1664,150,48,2207,81.5
2026-02-28,M004,Organic Search,971,107,19,187,83.4
2026-02-28,M004,Direct,6834,1162,407,509,83.9
2026-02-28,M004,Email,5551,611,214,572,93.0
2026-02-28,M004,Affiliate,838,126,26,37,89.7
2026-02-28,M005,Paid Search,3689,406,77,3471,93.1
2026-02-28,M005,Organic Search,4861,437,127,89,96.2
2026-02-28,M005,Direct,4856,826,256,639,94.2
2026-02-28,M005,Email,2079,270,105,801,79.1
2026-02-28,M005,Affiliate,1700,255,84,25,84.9
2026-02-28,M006,Paid Search,1255,138,36,7875,89.6
2026-02-28,M006,Organic Search,4741,664,226,368,83.8
2026-02-28,M006,Direct,4863,875,306,880,91.5
2026-02-28,M006,Email,3695,480,163,335,82.4
2026-02-28,M006,Affiliate,5724,801,192,737,88.2
2026-02-28,M007,Paid Search,2102,420,151,1211,80.0
2026-02-28,M007,Organic Search,4893,930,298,852,95.1
2026-02-28,M007,Direct,4023,764,290,368,96.6
2026-02-28,M007,Email,4058,487,151,466,78.8
2026-02-28,M007,Affiliate,2092,314,100,361,81.7
2026-02-28,M008,Paid Search,7163,1504,632,1175,82.5
2026-02-28,M008,Organic Search,4481,762,274,744,81.1
2026-02-28,M008,Direct,3826,536,96,484,79.0
2026-02-28,M008,Email,2274,455,123,684,85.1
2026-02-28,M008,Affiliate,521,78,22,701,92.3
2026-02-28,M009,Paid Search,4619,831,349,5275,89.7
2026-02-28,M009,Organic Search,1311,197,39,577,80.7
2026-02-28,M009,Direct,3565,535,203,560,86.8
2026-02-28,M009,Email,966,193,77,104,94.8
2026-02-28,M009,Affiliate,6669,934,374,686,91.0
2026-02-28,M010,Paid Search,4802,672,276,7664,83.3
2026-02-28,M010,Organic Search,3784,492,202,369,88.2
2026-02-28,M010,Direct,2649,344,124,226,85.1
2026-02-28,M010,Email,1850,204,84,615,97.9
2026-02-28,M010,Affiliate,1287,116,32,847,81.4
2026-02-28,M011,Paid Search,5550,888,364,5500,79.4
2026-02-28,M011,Organic Search,1198,168,62,64,83.5
2026-02-28,M011,Direct,1049,199,82,245,79.2
2026-02-28,M011,Email,5014,501,195,531,85.6
2026-02-28,M011,Affiliate,4468,670,214,340,90.8
2026-02-28,M012,Paid Search,5955,1012,263,3735,81.4
2026-02-28,M012,Organic Search,5739,1148,230,645,88.9
2026-02-28,M012,Direct,4105,452,127,40,93.0
2026-02-28,M012,Email,6214,808,145,156,90.4
2026-02-28,M012,Affiliate,6629,1326,438,542,83.3
2026-02-28,M013,Paid Search,5766,519,213,4161,92.0
2026-02-28,M013,Organic Search,1062,96,21,772,96.5
2026-02-28,M013,Direct,1338,161,45,145,78.4
2026-02-28,M013,Email,3313,331,132,241,85.2
2026-02-28,M013,Affiliate,4497,495,89,0,79.1
2026-02-28,M014,Paid Search,475,86,20,7744,81.9
2026-02-28,M014,Organic Search,3773,490,103,826,83.6
2026-02-28,M014,Direct,1260,176,70,552,86.9
2026-02-28,M014,Email,6062,1212,436,231,86.2
2026-02-28,M014,Affiliate,1395,223,80,176,89.8
2026-02-28,M015,Paid Search,4246,679,177,2105,86.8
2026-02-28,M015,Organic Search,1731,329,86,557,93.5
2026-02-28,M015,Direct,2346,469,159,830,91.4
2026-02-28,M015,Email,6307,1135,329,808,93.1
2026-02-28,M015,Affiliate,1938,291,55,706,91.4
2026-02-28,M016,Paid Search,1688,304,85,7210,88.4
2026-02-28,M016,Organic Search,5803,580,215,819,87.6
2026-02-28,M016,Direct,6289,1006,262,129,92.8
2026-02-28,M016,Email,2734,437,127,863,81.5
2026-02-28,M016,Affiliate,3274,262,102,865,90.7
2026-02-28,M017,Paid Search,7141,1000,290,5987,83.4
2026-02-28,M017,Organic Search,4926,493,173,852,86.7
2026-02-28,M017,Direct,2281,319,121,340,78.8
2026-02-28,M017,Email,1965,216,69,616,80.2
2026-02-28,M017,Affiliate,1821,164,66,421,88.2
2026-02-28,M018,Paid Search,3428,309,71,6856,95.0
2026-02-28,M018,Organic Search,799,144,52,318,90.0
2026-02-28,M018,Direct,4977,747,299,406,80.3
2026-02-28,M018,Email,1539,154,35,881,97.4
2026-02-28,M018,Affiliate,6149,1168,339,824,96.1
2026-02-28,M019,Paid Search,3774,604,163,6792,82.1
2026-02-28,M019,Organic Search,4930,1085,456,591,88.4
2026-02-28,M019,Direct,2531,405,113,840,81.0
2026-02-28,M019,Email,6096,853,222,13,88.4
2026-02-28,M019,Affiliate,4823,482,198,411,83.6
2026-02-28,M020,Paid Search,4228,634,133,7661,91.7
2026-02-28,M020,Organic Search,5709,856,248,89,85.7
2026-02-28,M020,Direct,6220,498,95,33,98.9
2026-02-28,M020,Email,2749,330,102,767,95.9
2026-02-28,M020,Affiliate,5032,604,187,434,98.6
2026-03-01,M001,Paid Search,3117,561,196,2884,86.0
2026-03-01,M001,Organic Search,5732,631,164,710,93.8
2026-03-01,M001,Direct,5192,1090,229,482,91.5
2026-03-01,M001,Email,2904,261,78,5,78.2
2026-03-01,M001,Affiliate,2095,314,107,325,84.3
2026-03-01,M002,Paid Search,3850,616,154,1437,83.0
2026-03-01,M002,Organic Search,6782,746,216,293,88.7
2026-03-01,M002,Direct,3638,327,85,738,83.5
2026-03-01,M002,Email,4996,550,198,337,82.8
2026-03-01,M002,Affiliate,838,159,43,632,89.2
2026-03-01,M003,Paid Search,5568,947,341,3640,85.1
2026-03-01,M003,Organic Search,3474,382,88,195,84.2
2026-03-01,M003,Direct,5728,458,147,870,83.1
2026-03-01,M003,Email,4879,927,222,213,98.6
2026-03-01,M003,Affiliate,1745,192,75,810,81.7
2026-03-01,M004,Paid Search,2823,395,115,2316,89.1
2026-03-01,M004,Organic Search,5342,588,206,379,80.9
2026-03-01,M004,Direct,1006,101,18,507,90.4
2026-03-01,M004,Email,5347,588,153,52,94.7
2026-03-01,M004,Affiliate,3849,385,104,207,93.5
2026-03-01,M005,Paid Search,3323,432,125,6888,97.0
2026-03-01,M005,Organic Search,2031,264,58,94,85.7
2026-03-01,M005,Direct,7034,985,384,124,82.8
2026-03-01,M005,Email,4643,789,292,132,86.3
